filenm,emotion,text,labels
F_004502,당황,혈압이 높아져서 너무 놀랐어.,1
F_004503,당황,갑자기 살이 쪄서 걱정이야.,1
F_004504,당황,오늘 머리가 어지러워서 병원에 다녀왔는데 의사가 심각한 질환일 수 있다고 해서 당황스러워.,1
F_004505,당황,당뇨병 진단을 받았어. 건강관리를 어떻게 해야 할지 혼란스러워.,1
F_004506,당황,혈액형을 여태 잘 못 알고 있었더라고. 나 비 형이 아니었네?,1
F_004507,당황,오늘 길 걷는데 갑자기 친구가 내 몸에서 악취가 난다고 해서 당황했었어.,1
F_004508,당황,생리가 끊임없이 나와서 정말 힘들기도 하고 당황스럽네.,1
F_004509,당황,평소에 건강하다고 자부하고 살았는데 얼마 전에 손목이 아파서 병원 갔더니 염증이 있어서 물리치료를 받아야 한다네.,1
F_004510,당황,이 나이에 임신이라니.,1
F_004511,당황,나 오늘 병원 다녀왔잖아.,1
F_004512,당황,감기인 줄 알았는데 병원 가 보니까 폐렴이라고 하네. 입원하라고 하니까 너무 당황스러워.,1
F_004513,당황,최근에 시도 때도 없이  갑자기 몸이 화끈거려서  모임에 나가기가 두려워.,1
F_004514,당황,남편이 혈압이 높은 줄은 알았는데 그 정도일 줄은 몰랐어.,1
F_004515,당황,건강해서 소일거리로 돈을 벌고 있는데 연금 혜택이 없어진다는 걸 알았어.,1
F_004516,당황,내 죽음을 어떻게 준비해야 할지 모르겠어.,1
F_004517,당황,노인정에 가서 동년배들과 장례에 대해 말했는데 나만 빼고 다들 준비를 했다고 해.,1
F_004518,당황,보청기 없이는 듣기 힘든데 열린 음악회를 보러 갔는데 보청기를 놓고 왔어.,1
F_004519,당황,건강검진을 받았는데 암이라네. 수술하지 않으면 위험할 수도 있다고 하니 어떻게 해야할지 혼란스러워.,1
F_004520,당황,건강했던 친구들이 나이가 드니깐 별 이유없이 갑작스럽게 죽는 일이 생기던데 이게 말이 되는 일인가 싶어.,1
F_004521,당황,친구가 한명 죽었는데 그 뒤로 죽음이 무엇인지 혼란스러워.,1
F_004522,당황,지금은 건강하지만 나중에 아프게 되면 걱정인데 죽음이후에 사후세계가 있을까.,1
F_004523,당황,나는 담배를 안 피는데 폐암이래. 담배 많이 피던 친구는 멀쩡한데.,1
F_004524,당황,건강했던 어제 친구가 갑자기 죽었어. 믿기지 않고 혼란스러워.,1
F_004525,당황,건강해서 소일거리로 돈을 벌고 있는데 연금혜택이 없어진다는 걸 알았어.,1
F_004526,당황,등산을 가려고 하는데 자녀들이 위험하다고 말려.,1
F_004527,당황,건강해서 장수할 거라는 말을 들었지만 여생을 어떻게 보내야할지 혼란스러워.,1
F_004528,당황,자꾸 기억이 가물가물해서 치매인가 걱정스러워.,1
F_004529,당황,알코올 중독인 남편과 황혼 이혼을 해야 할지 고민이야.,1
F_004530,당황,건강을 위해서 먹은 음식이 오히려 건강에 좋지 않다고 해. 당황스러워.,1
F_004531,당황,무병장수를 하려고 챙겨 먹어온 약이 별 효과가 없다고 해.,1
F_004532,당황,길을 가다가 모르는 사람이 건강하게 살라며 비싼 홍삼진액을 줬는데 먹어도 되는지 모르겠어.,1
F_004533,당황,치매 진단을 받자마자 평소 왕래가 없던 자식들이 서로 모시겠다고 하니 혼란스러워.,1
F_004534,당황,옆집 김 씨가 심장마비가 아닌 우울증으로 자살한 거라는 소식을 들으니 혼란스러워.,1
F_004535,당황,평소 건강하던 언니가 갑자기 암 말기로 시한부 판정을 받아 마음이 아파.,1
F_004536,슬픔,돈 없다고 다른 애들을 무시하는 애들을 보면 막 화가 나.,4
F_004537,슬픔,도대체 왜 집단 따돌림을 하는 걸까?,4
F_004538,슬픔,애들은 왜 서로 사이를 못 갈라놓아서 안달일까?,4
F_004539,슬픔,부모님이 내가 친구들로부터 괴롭힘을 받는다는 사실을 아셨어.,4
F_004540,슬픔,더 이상 따돌림을 견딜 수가 없어. 힘들어.,4
F_004541,슬픔,반 애들이 요즘 계속 싸우는데 어떻게 해결해야 할지 모르겠어서 속상해.,4
F_004542,슬픔,친구가 방금 날 어깨로 밀고 지나가서 무시당한 것 같아 기분이 나빠.,4
F_004543,슬픔,싸움을 말리다가 오히려 상황을 안 좋게 만든 것 같아 마음이 무거워.,4
F_004544,슬픔,나 더 이상 불안해서 학교를 다니고 싶지 않아.,4
F_004545,슬픔,친구가 자꾸 내 말을 들어주지 않아서 너무 속상해.,4
F_004546,슬픔,나는 정말 많이 노력하는데 내 주변엔 아무도 없어서 힘들어.,4
F_004547,슬픔,나쁜 소문을 퍼트리면서 나를 따돌리는 애가 있는데 화가 나 견딜 수가 없어.,4
F_004548,슬픔,방을 더럽게 쓰는 동생을 볼 때마다 진절머리가 나면서 환멸이 느껴져.,4
F_004549,슬픔,아무리 언니와 오빠에게 문자를 보내도 읽고 답을 하지 않아서 환멸 나.,4
F_004550,슬픔,너무 성적 이야기만 하는 엄마에게 점점 환멸을 느꼈어.,4
F_004551,슬픔,아빠가 술과 담배를 줄이면 좋겠다고 말했는데 내 말을 안 듣는 것 같아서 환멸 나.,4
F_004552,슬픔,나는 언니가 너무 싫어. 부모님 몰래 나를 괴롭혀서 이젠 환멸 나.,4
F_004553,슬픔,동생이 요즘 나를 무시해. 정말 얄밉고 환멸이 나.,4
F_004554,슬픔,내가 재미있게 텔레비전을 보고 있었는데 오빠가 채널을 돌렸어. 진짜 짜증나.,4
F_004555,슬픔,언니 오빠가 필요할 때만 연락을 해서 너무 짜증나.,4
F_004556,슬픔,엄마는 내가 무슨 일이 있어도 참으라고만 해서 환멸이 나.,4
F_004557,슬픔,내 아이디어가 무시당했어.,4
F_004558,슬픔,내 의견에 아무도 동조해주지 않았어.,4
F_004559,슬픔,나 자신이 로봇 같다는 생각이 들어.,4
F_004560,슬픔,팀장은 나한테 똑같은 일만 시켜.,4
F_004561,슬픔,학교에서는 쓸데없는 것만 배워.,4
F_004562,슬픔,이제 취업하려면 브로커까지 필요하네.,4
F_004563,슬픔,나는 언제쯤 취직할 수 있을까?,4
F_004564,슬픔,나 직장 내 따돌림 때문에 힘들어.,4
F_004565,슬픔,내 말을 들어주는 사람이 없어.,4
F_004566,슬픔,회사에서 나는 혼자인 것 같아.,4
F_004567,슬픔,야근 때문에 너무 힘들어.,4
F_004568,슬픔,오늘 회사에서 너무 수치스러웠어.,4
F_004569,슬픔,남편이 어제도 회식이라고 술 먹고 늦게 들어왔어. 정말 진절머리가 나.,4
F_004570,슬픔,남편이 전에 바람을 피웠어. 솔직히 정이 다 떨어진 것 같아.,4
F_004571,슬픔,남편이 육아를 나 혼자서 책임지고 하라고 떠넘기는데 어이가 없어.,4
F_004572,슬픔,나한테 사기친 친구한테 죗값을 치르게 하지 못하고 합의해야 하는 상황이 너무 싫어.,4
F_004573,슬픔,근무 중 사람이 다쳤으면 산재 처리를 해야 하는데 회사는 그걸 거부하고 있어.,4
F_004574,슬픔,취업에 성공한 사람들 때문에 자괴감을 느끼게 돼.,4
F_004575,슬픔,이 회사에서 입사를 한 뒤 그 전에 보았던 기대감이 사라졌어. 아주 치가 떨리네.,4
F_004576,슬픔,휴일에도 회사에 출근을 해야 해서 자꾸 슬퍼지네.,4
F_004577,슬픔,새로 온 팀장이 나한테만 일을 떠넘기려고 해서 환멸이 나.,4
F_004578,슬픔,거울을 볼 때마다 주름이 하나씩 늘어났어. 이런 상황에 환멸이 나.,4
F_004579,슬픔,사는 게 너무 허무해서 숨쉬기 싫어. 환멸이 나.,4
F_004580,슬픔,아등바등 살아 봐도 사는 것이 나아지지 않아. 환멸을 느껴.,4
F_004581,슬픔,시한부 인생을 사는 나에게 사람들이 형식적으로 기운 내라고 해. 슬퍼.,4
F_004582,슬픔,몇 년 전 유방암 완치했지만 병이 재발했어.,4
F_004583,슬픔,고혈압에 고지혈증에 무릎도 아프고 허리도 아파. 아주 지긋지긋해.,4
F_004584,슬픔,어렸을 때부터 몸이 안 좋아서 건강에 비정상적으로 집착하는 내 모습에 환멸을 느껴.,4
F_004585,슬픔,어제 정말 기가 막힐 일이 있었어.,4
F_004586,슬픔,건강을 챙긴답시고 헬스장에 등록한 지 한 달 만에 포기했어. 이런 나 자신한테 환멸을 느낀다.,4
F_004587,슬픔,어렸을 때부터 몸이 안 좋아서 건강에 비정상적으로 집착하는 내 모습에 환멸을 느껴.,4
F_004588,슬픔,고혈압 진단을 받아서 식단 조절과 운동을 열심히 했는데 혈압이 전혀 낮아지지 않았어. 지금까지 헛일한 것 같아.,4
F_004589,슬픔,요즘 건강이 좋지 않아 자괴감 들고 화가 나.,4
F_004590,슬픔,다리가 아파 병원에 갔더니 허리랑 위도 위험하다고 해서 속상해.,4
F_004591,슬픔,혹시 건강염려증에 대해서 들어본 적이 있어?,4
F_004592,슬픔,건강 생각한다고 먹는 것도 맘껏 못 먹고 재미가 없네.,4
F_004593,슬픔,허리 통증 때문에 안 해 본 치료가 없는데 왜 이리 안 났는지 모르겠어.,4
F_004594,슬픔,뚱뚱한 내 몸을 보니깐 이렇게 살찌도록 관리 못한 내 자신이 너무 환멸스러워.,4
F_004595,슬픔,내 몸이 전과 같지가 않아 걱정도 되고. 혹시 큰 병이 아닌가 하는 생각이 자꾸 들어.,4
F_004596,슬픔,평생 운동 안 해도 괜찮다 생각했는데.,4
F_004597,슬픔,이제 나이가 들었나 봐.,4
F_004598,슬픔,내가 이러려고 그렇게 일을 해서 돈을 모았나 싶어. 환멸을 느껴.,4
F_004599,슬픔,병간호를 하기 싫은지 남편이 암에 걸린 나에게 이혼을 요구해. 남편한테 환멸을 느껴.,4
F_004600,슬픔,우울증이 나에게는 너무 큰 병인데 가족들은 사소하게 여기고 있어서 슬퍼.,4
F_004601,슬픔,자녀들이 나를 요양원에 보내려고 해. 그래서 슬퍼.,4
F_004602,슬픔,남편이 나한테 어차피 죽을 거라며 치료를 포기하자고 해서 슬퍼.,4
F_004603,슬픔,나는 아직 죽지 않았는데 자녀들이 재산 문제 가지고 싸워서 실망스러워.,4
F_004604,슬픔,치료해봤자 나아지지도 않고 괴롭기만 한 항암 치료는 이제 지긋지긋해.,4
F_004605,슬픔,내가 암에 걸렸다는 소리를 듣자 남편은 치료비부터 걱정해서 크게 실망했어.,4
F_004606,슬픔,지금 너무 불행해.,4
F_004607,슬픔,건강 생각에 환멸이 나.,4
F_004608,슬픔,오랜만에 영화를 보고 왔어. 유명한 영화제에서 상을 받아 그런지 공감이 가고 재미있게 관람했어.,4
F_004609,슬픔,노년기에도 건강해서 다행이다.,4
F_004610,슬픔,나이가 들면서 걱정이 많아졌어.,4
F_004611,슬픔,산다는 것이 허무해.,4
F_004612,슬픔,이웃에 사는 사람이 갑자기 죽었어. 그래서 마음이 슬프네.,4
F_004613,슬픔,암에 걸렸다고 자녀들이 나를 요양원에 가라고 해서 너무 슬퍼.,4
F_004614,슬픔,자녀들이 암에 걸린 나를 서로 돌보지 않겠다고 싸우고 있어. 환멸이 나.,4
F_004615,슬픔,병 간호를 하기 싫은지 남편이 암에 걸린 나에게 이혼을 요구해. 남편한테 환멸을 느껴.,4
F_004616,슬픔,나는 많이 아픈데 병원에 데려다 주는 식구가 한 명도 없어서 슬퍼.,4
F_004617,슬픔,암 수술만으로도 힘든데 자녀들이 병원비 일부를 내가 부담하라고 해서 슬퍼.,4
F_004618,슬픔,치료해봤자 나아지지도 않고 괴롭기만 하는 항암 치료는 이제 지긋지긋해.,4
F_004619,슬픔,내가 암에 걸렸다는 소리를 듣자 남편은 치료비부터 걱정해서 많이 실망했어.,4
F_004620,슬픔,동서는 서방님 병문안 갈 때마다 병원비 좀 보태 달라고 해.,4
F_004621,불안,아직은 하고 싶은 게 없는데 이런 상황에선 대학에 합격한다 해도 하나도 기쁘지 않을 것 같아.,3
F_004622,불안,열심히 한다고 했는데 다른 친구들도 열심히 해서 성적은 올라도 내신 등급은 별로 오를 것 같지 않아.,3
F_004623,불안,내가 성적이 좋은 편이라서 친구들이 나를 경쟁자라고만 생각하는 게 눈에 너무 보여.,3
F_004624,불안,집이 가난해서 대학을 가지 않고 바로 취업을 해서 돈을 벌어야 하는데 취업난이라서 불안해.,3
F_004625,불안,우리들을 대학에 가게 한 건 학교지 우리 자신이 아니야. 우리는 학교의 노예 같아.,3
F_004626,불안,시험 범위대로 열심히 공부해도 이게 과연 시험에 나올까 싶어. 알려준 곳만 시험범위에 나왔으면 좋겠어.,3
F_004627,불안,개인 과외를 받지 않고는 좋은 대학에 갈 수 없다는 현실을 알았어. 너무 불합리해서 기분이 안 좋아.,3
F_004628,불안,아무리 밤새워서 공부를 해도 상위권 애들을 따라잡기엔 내가 부족해 보여서 고민이야.,3
F_004629,불안,요즘 성적표를 보면서 이게 다 무슨 소용인가 싶어. 성적도 그저 대학을 가기 위한 것뿐이고.,3
F_004630,불안,좋은 고등학교에 진학해도 등수가 어중간할 바엔 공부를 아예 안 하는 게 나은 것 같아.,3
F_004631,불안,내가 아무리 성적이 올라도 나보다 잘하는 애들이 많아서 자괴감이 들어.,3
F_004632,불안,내 가장 친한 친구가 성적이 올랐다고 좋아하는데 나는 별로 축하해 주고 싶지 않았어.,3
F_004633,불안,부모님이 아무리 도와줘도 내 성적은 바닥일 거라는 생각이 들어.,3
F_004634,불안,나는 이제 엄마가 하는 말은 안 믿기로 했어.,3
F_004635,불안,공부를 잘했던 우리 언니가 지원한 대학에 떨어져서 너무 불안해.,3
F_004636,불안,공부가 정말 하기 싫어. 잘 하지도 못하는 것을 붙들고 있는 게 너무 괴로워.,3
F_004637,불안,수능이 가까워지는데 성적은 자꾸 떨어지고 있어서 너무 괴로워.,3
F_004638,불안,성적이 어중간해서 이도 저도 안 될 거 같은데 계속 공부를 하는 게 맞는 건지 모르겠어.,3
F_004639,불안,나처럼 성적이 안 좋은 애들은 빨리 취업이나 해야지. 뭘 할 수나 있겠어.,3
F_004640,불안,상위권인 고등학교에 가도 어차피 내신 성적은 안 좋을 거야. 난 잘할 수 없을 거야.,3
F_004641,불안,지금 학교를 다니고 있는데 왜 다니는 건지 모르겠어서 고민이 들어.,3
F_004642,불안,이렇게 모여서 회의해도 해결책이 안 나올 것 같아.,3
F_004643,불안,이 회사에서 열심히 일해도 부장자리까지 올라갈 수 있을 거라고 생각 안한다.,3
F_004644,불안,학교 친구들은 내가 밥을 사 줄 때만 친절하게 구는 것 같아.,3
F_004645,불안,결혼해서 내 경력에 지장이 갈지 모르는데 나한테 좋은 건가 회의감이 들어.,3
